Epoch,Train Loss,Validation Loss,Validation Accuracy,mIoU
1,52.53977108001709,1.0719453186540366,2.4513958873170796,0.47054253472222224,0.29806064215714634
2,52.911911725997925,0.5651097094486405,1.4096331969656126,0.6792101680871212,0.5069684248356497
3,55.23180961608887,0.39957385720996164,0.6910666805325132,0.8500134154040404,0.718125944125859
4,56.36110162734985,0.3244013590169731,0.468526208039486,0.9046045908301767,0.8119347013749844
5,55.00372672080994,0.28355717044645445,0.41362456962315725,0.9163348327020202,0.8335760635767709
Model Size (MB),2.207752227783203
