Epoch,Time (s),Train Loss,Validation Loss,Validation Accuracy,mIoU
38,27.89,0.058709320611894246,0.17471796454805316,0.9718393406723485,0.9384953419885994
39,27.64,0.0586707468167834,0.18694088133898648,0.9709915561868687,0.9357323623340145
40,27.76,0.05789123754841124,0.17531377799583203,0.9728640407986111,0.9396545334359093
41,27.88,0.05824389533209481,0.18456274933285183,0.9720494495738636,0.938438084571802
42,27.88,0.05817060266369364,0.1760157584541976,0.9727102568655303,0.9413299366114307
43,28.13,0.05684646298240105,0.1799637506706546,0.9722839725378788,0.9391678806748205
44,27.88,0.05659340142402905,0.18396576486452662,0.9714525627367424,0.9372170001097743
45,28.67,0.056504683848649206,0.18921094711380776,0.971424745501894,0.9361823241045273
46,28.11,0.05574935944089505,0.18428688789858963,0.9718396859217172,0.9375350212691611
47,28.72,0.05531170158977701,0.18401235492542536,0.9718477252998737,0.9382118724304195
48,27.93,0.05474079136027027,0.18720801159588976,0.9716251874210858,0.9377875446578278
49,29.09,0.05454969084651823,0.18422334182142008,0.9717081952335859,0.9376307508608005
50,28.09,0.05439791473025553,0.1856673802390243,0.9716560132575758,0.937795278272592
51,28.20,0.053842527034644205,0.18644176769738247,0.971706419665404,0.937606369687466
52,28.19,0.05378585953458486,0.18683410202613984,0.9716019077493687,0.9374902163495783
53,28.28,0.05343946906346506,0.18732546375255393,0.9717438545612374,0.9374104041708166
54,28.21,0.053374404351507636,0.18757180433080653,0.9717760120738637,0.9375317708463564
55,28.51,0.053107231569381685,0.18784071128777782,0.9716549281881313,0.9373758359940684
56,28.19,0.052969194576859245,0.1875999744492348,0.971843385022096,0.9376821649123878
57,28.68,0.05318389694258256,0.1882651520497871,0.9717568753945707,0.9375776252240708
58,28.58,0.052812246650800594,0.1877057793164494,0.9717999822443182,0.9377470883372335
59,28.55,0.052926971656118385,0.1873968851686728,0.9718002781723485,0.9376993747369017
60,28.69,0.05277017645266143,0.1877294405542239,0.9717855310921717,0.9377241969695936
61,28.15,0.054222630931068064,0.18065563100154955,0.9730849510732323,0.9422235162689213
62,28.26,0.05396652465074854,0.18330510442305092,0.9727847320864899,0.9413368375797017
63,28.44,0.05380493536620131,0.18382343755225944,0.9727155342487374,0.9404808745196037
64,28.05,0.05349022140601317,0.18344731342912923,0.9726620205965909,0.9398306018123602
65,28.44,0.053661196914835764,0.1871278981367747,0.9723488300978536,0.9404460180849923
66,27.69,0.05383319019584876,0.18755932498459865,0.9721303365688131,0.9387636616969343
67,27.95,0.05418512367012405,0.18898186177918405,0.9717144097222222,0.9381664234704993
68,27.58,0.05463984018323975,0.18516738908459443,0.9726251775568182,0.9407976913036925
69,27.64,0.054600344343743716,0.18767535355356005,0.9722186217645202,0.9395432027209859
70,27.76,0.05393872155509389,0.18708444695280055,0.9725239208491162,0.9403401349900659
71,28.27,0.05379847357918342,0.1911000901400441,0.9719975635258838,0.9380676431238609
72,27.95,0.05344690047275997,0.18968816658463142,0.9717365550031566,0.9387097220821493
73,27.99,0.05307176414584015,0.18899139852234811,0.9724161044034091,0.9395318058459377
74,27.96,0.05265386031078972,0.19193023653945537,0.9720716441761363,0.9389262802796362
75,28.51,0.05254547307678926,0.19023986988597447,0.9726309974747475,0.9400082635740518
76,28.24,0.05229348708194414,0.19009464949068397,0.9723627880366161,0.939813296313032
77,27.88,0.05178206773499838,0.18901787502597076,0.9723705314867425,0.9394404892506474
78,28.47,0.051563235309382546,0.1920227607091268,0.9722376598011364,0.9393235547904021
79,27.85,0.05154877294162413,0.19184963901837668,0.9726641414141414,0.9402373271094101
80,28.08,0.05114123552837436,0.19327654892748053,0.9721881411773989,0.9393836883335895
81,28.28,0.05082534799877833,0.19360674571509312,0.9722856494633838,0.9389909824217573
82,28.29,0.05069641533688483,0.19255503620764222,0.9722844657512626,0.9392300537126451
83,28.12,0.05046344614675315,0.19199671799486334,0.9725800978535354,0.9394069150710868
84,28.02,0.05038883547636461,0.1919473496952442,0.9726975812815657,0.939827522910791
85,28.34,0.05014439872725225,0.19318295097110247,0.972532256155303,0.9398099236824645
86,27.97,0.05006732044602081,0.1939988708255267,0.9725207642834596,0.9395249123576425
87,28.30,0.0500151774504592,0.19424709015422398,0.9725433534564394,0.9396619136878663
88,28.08,0.05008931626456713,0.19365104220130228,0.9726000236742425,0.9398660398000471
89,28.53,0.04988512772058571,0.1931917571058177,0.972632477114899,0.9399229393275547
90,28.11,0.04976007189179794,0.19238173088642083,0.9727091224747475,0.940106928323876
91,28.39,0.0534035987751612,0.20000674748661543,0.9721195845170455,0.9407685120567598
92,28.21,0.05267465906128316,0.1982441550553447,0.9721375868055555,0.9403194334933355
93,28.38,0.05214673082510478,0.1983635952376356,0.9721642203282829,0.9400396738943794
94,28.05,0.05180627227458753,0.19683708235470934,0.9720570450599747,0.9395241808305893
95,28.06,0.05164484275708729,0.20025399267071425,0.9720583274147727,0.9390593578558653
96,27.73,0.05155499595826967,0.1958800737905984,0.9721609157986111,0.9395837399554301
97,27.81,0.05178584431274839,0.19722763998339873,0.972354403409091,0.9401452507917303
98,27.83,0.05168909418920409,0.19403502495601924,0.9723723563762626,0.9396752733116917
99,28.31,0.05140127549931092,0.19702189528580868,0.9721767479482323,0.9403857805523533
100,28.22,0.05144022630810051,0.1976077604775477,0.9721290048926767,0.9399058229056881
101,28.50,0.05190800157824313,0.19585757424132993,0.9725271267361111,0.9407233483226632
102,28.27,0.051417770249601064,0.19623562121632124,0.9724265605271465,0.9400374715676482
103,28.48,0.05063548098370118,0.1957486208641168,0.9722958096590909,0.9396527798872428
104,28.27,0.05033995493131041,0.19699907724303428,0.9722410136521464,0.9396302481695589
105,28.06,0.050240435452699204,0.19810627265409989,0.9720088087910354,0.9391452932842776
106,28.01,0.04994408064977679,0.2007656708510235,0.9719601286300505,0.939044171896431
107,28.06,0.04957661046405214,0.2033335668872101,0.9717966777146465,0.938496862456188
108,28.06,0.04943233814212045,0.20194187639939665,0.9718318438289142,0.9383383420099746
109,28.03,0.049173999973885614,0.20227837803387883,0.9720612373737374,0.9388579779722602
110,28.03,0.049063230104272514,0.20225901013672953,0.9720769708806818,0.9393228414446249
111,28.20,0.04865902672430604,0.20192493663893807,0.9719703874684343,0.9390810532797672
112,28.11,0.04860030015690999,0.20066579453872913,0.9721354166666667,0.9393969655219446
113,28.17,0.04836904551841018,0.20254211865290248,0.9720167988478535,0.9391200507244754
114,28.06,0.04846792283276679,0.2034529649248027,0.9719790680239899,0.9393001799223398
115,28.07,0.04827308105644475,0.20431938978156658,0.9719177122790404,0.9388166762877223
116,28.10,0.04814356416177841,0.20337297579254768,0.9720561079545454,0.9393297471807526
117,28.05,0.04806801370861663,0.20386263818451852,0.9720121626420455,0.9391953767121753
118,28.47,0.04798476014450736,0.2026686075359884,0.972088955965909,0.9393939188576573
119,27.71,0.04801586129043015,0.20285326995030797,0.9720836292613636,0.9393435123815346
120,27.63,0.0481744463335644,0.20299488787699227,0.9720476246843435,0.939237512428595

Final Model Size (MB),12.49
