Epoch,Time (s),Train Loss,Validation Loss,Validation Accuracy,mIoU
35,27.96,0.06341971755456788,0.17716869471049068,0.9710024068813131,0.9352459815308705
36,27.92,0.06332180115632041,0.17570654069534455,0.9711394708806819,0.9357985590745942
37,28.68,0.06289600219985116,0.17662266227934095,0.9710147865372475,0.9350058607150175
38,28.18,0.06263393504176853,0.17721632454130384,0.9710038865214646,0.9352314887096154
39,27.60,0.06281021779935786,0.17648322985629844,0.9710430969854797,0.9354773515077128
40,27.98,0.0627364593080733,0.17712450358602735,0.9709957978219697,0.9353448601549319
41,28.44,0.06740271313805955,0.18158641954263052,0.9707559974747475,0.937854074989644
42,28.07,0.06620596911536526,0.18305853536032668,0.9705310428503788,0.9365063044251366
43,28.18,0.06548230283377038,0.18130602920898284,0.9709505701546717,0.9363929215487546
44,27.94,0.06471311470025332,0.18370002658680232,0.9706014244002525,0.9361098394755781
45,27.87,0.0645849300194496,0.1849000465990317,0.9703747928503788,0.9356789593787855
46,27.85,0.06421647634135555,0.18027747610602715,0.9710775726010101,0.9354694074889404
47,28.92,0.06427404830185786,0.1828754095718114,0.9701711943655303,0.9335800589649934
48,27.96,0.06396561946841439,0.18266806247258427,0.9707382911142677,0.9364895803884284
49,28.77,0.06299360305814505,0.18969359060730598,0.9697989662247475,0.9319167860272827
50,28.24,0.06215811244814501,0.1831040048238003,0.9709850457702021,0.9363097190172472
51,28.36,0.061941132158212606,0.1844480528373911,0.970807340988005,0.9358575296768129
52,27.91,0.06094840723527828,0.18702203035354614,0.9706305733112374,0.9350268051696548
53,27.95,0.060359162579857226,0.18627048411754646,0.9707061829229798,0.9357589566373514
54,27.45,0.06015790498988871,0.1855937224445921,0.970675505050505,0.9354260133522393
55,27.82,0.059647506555531624,0.18364305538360517,0.9709414950284091,0.9358766157885744
56,27.45,0.05926420239163223,0.1869183802845502,0.9706336312342172,0.9346686686701232
57,27.68,0.05919195793983804,0.1888326376375526,0.9704644097222223,0.934221951210143
58,27.89,0.05883899134603435,0.1890528466966417,0.9704711174242424,0.9342221594863481
59,28.08,0.058825167561675676,0.18901627954810557,0.9704457169349747,0.9342546389488939
60,28.28,0.05886447031100973,0.18946685574271463,0.9703971354166666,0.9341811423306513
61,28.30,0.09071214886350046,0.22661944892671373,0.9620160590277778,0.9213613108080966
62,28.32,0.08319129890077631,0.20041621815074573,0.9673736387310606,0.927132517832045
63,28.17,0.07688631099325224,0.2003757038501778,0.9677563723169192,0.9269671641867911
64,28.57,0.0734288418418844,0.20017835708579632,0.968054963699495,0.9251826315173098
65,27.92,0.0700209178988627,0.19652438524997595,0.9684452434501263,0.9272742130320664
66,28.17,0.06796423962157427,0.19244662950737307,0.9689357934816919,0.9298890003552814
67,28.29,0.06679893015899951,0.19398638636174828,0.9688905164930556,0.9298321454849386
68,28.44,0.06560587944058906,0.19029098448127207,0.9691265684185606,0.9301701999484425
69,28.19,0.06496789193999973,0.19065260736629216,0.969641877761995,0.9309144665690051
70,28.59,0.06462002099704377,0.18989695292530637,0.9695405717329545,0.9319531880226997
71,28.08,0.06396136099397565,0.19197374702704073,0.9694196851325757,0.9307916103856614
72,28.11,0.06301753968858444,0.19150614738464355,0.9693640013415404,0.9305051973758344
73,28.19,0.06255680366978764,0.19206507097591052,0.9693191682449495,0.930156727044115
74,28.38,0.06246561559628617,0.19225561498391508,0.9692643722380051,0.9299784773529031
75,28.27,0.062100753056568286,0.1926345524161753,0.9694614109848485,0.930316547197803
76,29.51,0.061390262175773244,0.19265309096586825,0.9693034840593434,0.9302835207786564
77,28.01,0.061333195174438256,0.19257420843297784,0.9693730271464647,0.9302690305168256
78,28.48,0.06097880810098776,0.19234752655029297,0.9694268367266414,0.9303818728583725
79,28.43,0.06119368484175823,0.1929860602725636,0.9693739149305556,0.9302380969059646
80,28.50,0.0608444124345816,0.1934726129878651,0.9693350497159091,0.9300811895191551
81,28.68,0.1851275820821352,1.3304692229839286,0.7802354107481061,0.566124354897629
82,28.31,0.15617558705600804,0.31437698819420556,0.9484767597853535,0.8936698864312236
83,28.66,0.13164454344481286,0.24902278365510883,0.9583962180397727,0.9155813304941174
84,28.16,0.11679603392812432,0.23374267961039688,0.9602169645675505,0.918038145342598
85,28.24,0.10456088682397084,0.22163180811236602,0.9619079959753788,0.9231020764022814
86,28.42,0.09875130533828845,0.21376714321097942,0.9633090179135101,0.9255793093288615
87,28.18,0.09277739073516311,0.2158381710148821,0.9636269432607323,0.9260225860680379
88,28.40,0.09042448623109459,0.21105442700361965,0.9644828164457071,0.9276442031846773
89,28.43,0.08701385022811377,0.20518168626409589,0.9652231790561868,0.9293404204676229
90,28.51,0.08473133000611344,0.20362384692587035,0.9653953105271464,0.9291260896896881
91,28.57,0.08286831665805572,0.2000119181895497,0.9660832938762626,0.9307119267938327
92,28.42,0.08126136457508219,0.19988061532829748,0.9656002900094697,0.929872657189548
93,28.93,0.08023325633865401,0.20376773133422388,0.9656796973642677,0.9291432324864358
94,28.80,0.0799558490400351,0.20076396504435876,0.9665721176609848,0.9310138077931311
95,28.53,0.07866186912595197,0.20229521183052449,0.9665226976799243,0.9307138671984839
96,28.18,0.07811912882808532,0.20079769374746265,0.9666079742739899,0.93098437272259
97,27.89,0.07776580958300039,0.19916017684671614,0.9667344835069445,0.9313538409437823
98,27.62,0.07713966969965516,0.19995137883557212,0.9666814630681818,0.9311191612150633
99,27.67,0.07759187281589362,0.19955312302618317,0.966722991635101,0.9312002521288072
100,27.63,0.07690258766032913,0.1994655580833705,0.9667479975536616,0.9312281933302019

Final Model Size (MB),12.49
